catalogue_index	tf_symbol	present_in_rna	exclusion_reason	reference_name	reference_version
1116	ZNF107	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1117	ZNF112	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1118	ZNF114	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1119	ZNF117	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1120	ZNF12	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1121	ZNF121	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1122	ZNF124	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1123	ZNF131	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1124	ZNF132	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1125	ZNF133	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1126	ZNF134	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1127	ZNF135	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1128	ZNF136	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1129	ZNF138	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1130	ZNF14	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1131	ZNF140	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1132	ZNF141	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1133	ZNF142	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1134	ZNF143	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1135	ZNF146	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1136	ZNF148	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1137	ZNF154	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1138	ZNF155	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1139	ZNF157	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1141	ZNF160	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1142	ZNF165	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1143	ZNF169	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1144	ZNF17	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1145	ZNF174	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1146	ZNF175	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1147	ZNF177	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1148	ZNF18	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1149	ZNF180	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1150	ZNF181	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1151	ZNF182	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1152	ZNF184	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1153	ZNF189	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1154	ZNF19	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1155	ZNF195	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1156	ZNF197	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1157	ZNF2	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1158	ZNF20	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1159	ZNF200	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1160	ZNF202	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1161	ZNF205	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1162	ZNF207	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1163	ZNF208	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1164	ZNF211	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1165	ZNF212	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1166	ZNF213	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1167	ZNF214	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1168	ZNF215	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1169	ZNF217	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1170	ZNF219	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1171	ZNF22	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1172	ZNF221	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1173	ZNF222	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1174	ZNF223	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1175	ZNF224	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1176	ZNF225	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1177	ZNF226	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1178	ZNF227	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1179	ZNF229	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1180	ZNF23	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1181	ZNF230	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1182	ZNF232	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1183	ZNF233	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1184	ZNF234	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1186	ZNF236	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1187	ZNF239	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1188	ZNF24	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1189	ZNF248	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1190	ZNF25	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1191	ZNF250	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1192	ZNF251	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1193	ZNF253	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1194	ZNF254	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1195	ZNF256	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1196	ZNF257	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1197	ZNF26	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1198	ZNF260	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1199	ZNF263	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1200	ZNF264	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1201	ZNF266	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1202	ZNF267	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1203	ZNF268	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1204	ZNF273	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1205	ZNF274	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1206	ZNF275	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1207	ZNF276	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1208	ZNF277	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1209	ZNF28	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1210	ZNF280A	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1211	ZNF280B	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1212	ZNF280C	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1213	ZNF280D	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1214	ZNF281	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1215	ZNF282	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1216	ZNF283	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1217	ZNF284	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1218	ZNF285	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1219	ZNF286A	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1220	ZNF286B	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1221	ZNF287	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1222	ZNF292	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1223	ZNF296	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1224	ZNF3	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1225	ZNF30	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1226	ZNF300	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1227	ZNF302	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1228	ZNF304	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1229	ZNF311	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1230	ZNF316	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1231	ZNF317	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1232	ZNF318	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1233	ZNF319	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1234	ZNF32	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1235	ZNF320	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1236	ZNF322	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1237	ZNF324	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1238	ZNF324B	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1239	ZNF326	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1240	ZNF329	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1242	ZNF333	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1243	ZNF334	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1244	ZNF335	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1245	ZNF337	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1246	ZNF33A	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1247	ZNF33B	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1248	ZNF34	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1249	ZNF341	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1250	ZNF343	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1251	ZNF345	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1252	ZNF346	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1253	ZNF347	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1254	ZNF35	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1255	ZNF350	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1256	ZNF354A	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1257	ZNF354B	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1258	ZNF354C	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1259	ZNF358	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1260	ZNF362	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1263	ZNF367	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1264	ZNF37A	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1265	ZNF382	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1266	ZNF383	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1267	ZNF384	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1268	ZNF385A	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1269	ZNF385B	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1270	ZNF385C	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1272	ZNF391	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1273	ZNF394	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1274	ZNF395	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1275	ZNF396	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1276	ZNF397	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1277	ZNF398	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1278	ZNF404	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1279	ZNF407	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1280	ZNF408	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1281	ZNF41	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1282	ZNF410	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1283	ZNF414	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1284	ZNF415	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1285	ZNF416	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1286	ZNF417	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1287	ZNF418	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1288	ZNF419	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1289	ZNF420	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1290	ZNF423	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1291	ZNF425	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1292	ZNF426	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1293	ZNF428	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1294	ZNF429	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1295	ZNF43	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1296	ZNF430	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1297	ZNF431	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1298	ZNF432	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1299	ZNF433	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1300	ZNF436	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1302	ZNF439	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1303	ZNF44	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1304	ZNF440	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1305	ZNF441	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1306	ZNF442	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1307	ZNF443	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1308	ZNF444	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1309	ZNF445	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1310	ZNF446	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1311	ZNF449	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1312	ZNF45	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1313	ZNF451	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1314	ZNF454	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1315	ZNF460	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1316	ZNF461	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1318	ZNF467	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1319	ZNF468	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1320	ZNF469	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1321	ZNF470	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1322	ZNF471	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1323	ZNF473	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1324	ZNF474	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1325	ZNF479	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1326	ZNF48	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1327	ZNF480	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1328	ZNF483	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1329	ZNF484	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1330	ZNF485	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1331	ZNF486	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1332	ZNF487	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1333	ZNF488	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1334	ZNF490	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1335	ZNF491	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1336	ZNF492	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1337	ZNF493	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1338	ZNF496	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1339	ZNF497	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1340	ZNF500	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1341	ZNF501	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1342	ZNF502	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1344	ZNF506	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1345	ZNF507	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1346	ZNF510	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1347	ZNF511	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1348	ZNF512	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1349	ZNF512B	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1350	ZNF513	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1351	ZNF514	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1352	ZNF516	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1353	ZNF517	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1354	ZNF518A	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1355	ZNF518B	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1356	ZNF519	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1358	ZNF524	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1359	ZNF525	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1360	ZNF526	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1361	ZNF527	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1362	ZNF528	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1363	ZNF529	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1364	ZNF530	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1366	ZNF534	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1367	ZNF536	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1368	ZNF540	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1369	ZNF541	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1370	ZNF543	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1371	ZNF544	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1372	ZNF546	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1373	ZNF547	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1374	ZNF548	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1375	ZNF549	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1376	ZNF550	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1377	ZNF551	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1378	ZNF552	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1379	ZNF554	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1380	ZNF555	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1381	ZNF556	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1382	ZNF557	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1383	ZNF558	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1384	ZNF559	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1385	ZNF560	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1386	ZNF561	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1387	ZNF562	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1388	ZNF563	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1389	ZNF564	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1390	ZNF565	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1391	ZNF566	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1392	ZNF567	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1393	ZNF568	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1394	ZNF569	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1395	ZNF57	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1396	ZNF570	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1397	ZNF571	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1398	ZNF572	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1399	ZNF573	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1400	ZNF574	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1401	ZNF575	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1402	ZNF576	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1403	ZNF577	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1404	ZNF578	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1405	ZNF579	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1406	ZNF580	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1407	ZNF581	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1408	ZNF582	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1409	ZNF583	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1410	ZNF584	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1411	ZNF585A	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1412	ZNF585B	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1413	ZNF586	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1414	ZNF587	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1415	ZNF587B	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1416	ZNF589	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1417	ZNF592	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1418	ZNF594	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1419	ZNF595	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1420	ZNF596	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1421	ZNF597	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1422	ZNF598	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1423	ZNF599	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1424	ZNF600	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1425	ZNF605	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1426	ZNF606	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1427	ZNF607	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1429	ZNF609	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1430	ZNF610	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1431	ZNF611	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1432	ZNF613	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1433	ZNF614	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1434	ZNF615	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1435	ZNF616	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1436	ZNF618	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1437	ZNF619	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1438	ZNF620	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1439	ZNF621	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1440	ZNF623	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1441	ZNF624	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1442	ZNF625	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1443	ZNF626	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
